,FragmentID, SessionEndDate,La historia involucra…-X,La historia involucra…-Y,Esta historia me enseñó-X,Esta historia me enseñó-Y,La lección impacto en…-X,La lección impacto en…-Y,Es importante…-X,Es importante…-Y,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...
547,ec53f451-1295-416a-ac3c-35ece34b62a3,2017/12/17 22:15:22.117,0.9046875,0.07031626,0.11579861,0.07031626,0.8935764,0.07401709,0.12320602,0.06661538,Indiferente,Hace un año,Experiencia personal,Pasa una vez cada tanto,Por mucho tiempo,Nadie,En 3,15,9,10. Colegio José Martí (IED),femenino,mi historia en el colegio yo perdí sociales cierto entonces yo tenia que recuperar y pues la verdad yo no a hacia nada en sociales solo era juego y charlas con mis amigas y pues yo no hacia nada en la clase entonces ya para terminar osea para terminar el año mi mama tuvo que venir para que yo presentara la recuperación y pues la  verdad a mi no me gusto ver ami mama toda triste por mi culpa y pues esa experiencia me dejo que yo debo corresponderle el estudio ami mama por que mi mama se esfuerza tanto para que yo pierda las materias y no corresponderle a colegio entonces esa es una gran experiencia para mi y pues ami me toca corresponderle ami mama el estudio para que se sienta orgullosa de mi.,la perdida de una materia,Ninguna de las anteriores,"mamá,Hermanos",Bachiller,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
548,ec73a6af-b906-4881-b58f-1248656ec162,2017/11/17 10:36:29.068,0.51756954,0.29114434,0.50649947,0.81077576,0.8422615,0.08850533,0.1632946,0.08856815,Muy Triste,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,En 2,17,10,10. Colegio José Martí (IED),femenino,hay personas ignorantes que andan gritando a todo el mundo y que se creen dueños del colegio y de los profesores ya que los docentes les dan confianza y se aprovechan de ello.,la importante,"Valores,Relación con los compañeros,Relación con los profesores",mamá,Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro
549,ee61f132-2373-436b-ab1a-1189c0504ce0,2017/11/18 02:24:24.334,0.5009838,0.8585983,0.030613426,0.040709425,0.9676505,0.033307716,0.94172454,0.033307716,Muy Feliz,El mes pasado,Experiencia personal,Muy rara y única,Por siempre,Todo el mundo,En 3,13,6,10. Colegio José Martí (IED),femenino,ESTUDIAR ES LO MEJORPUES I HISTORIA ES POSITIVA POR QUE MIS COMPAÑERAS Y YO ESTÁBAMOS EN UN CAMPEONATO DE FÚTBOL Y PUES QUE DAMOS EN LOS CUATRO MEJORES PUES COMPETIMOS POR EL TERCERO CUARTO Y PUES QUE DAMOS DE CUARTAS FELICES POR TENER UNA ES EXPERIENCIA MUY EMOTIVA PUES FUE DIVERTIDO PODER CON PETIR CON FUERTES RIVALES COMO LAS DE OCTAVO FELICES Y CONTENTOS,ES TUDIAR ES LO MEJOR,"La seguridad en el colegio,Educación / aprendizaje","mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
550,ef1c7750-c74e-4bda-b22d-508af60a83fc,2017/11/16 21:52:35.559,0.010861988999999999,0.015728611,0.94913197,0.012027783,0.9736873,0.03793374,0.022014406,0.015728611,Feliz,El mes pasado,Una experiencia que alguien te compartió,Común,Por mucho tiempo,Nadie,En 2,16,9,10. Colegio José Martí (IED),femenino,ps me fue muy bn y le cuento lo k me psa en el cole y si mi amigo estudia le pregunto k hiciste en el cole o como te fue cuantas materias perdiste y nos contamos k nos sucede en el cole,un gran amigo que se preocupa porcomo te fue en el cole,Valores,mamá,Primaria,Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro
551,ef8ba2f4-2ec8-46f7-80ac-cc45e59d8a42,2017/11/16 22:34:59.921,0.51950234,0.30347008,0.5120949,0.30717096,0.2972801,0.23315385,0.6380208,0.22575215,Indiferente,El mes pasado,Experiencia personal,Común,Por mucho tiempo,Los compañeros,En 3,18,10,10. Colegio José Martí (IED),masculino,ay una persona que se cre mejor que los demas y no es nadie,la nadie,Educación / aprendizaje,"Papá,mamá,Hermanos,otros familiares","No tiene educación formal,Bachiller",Novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
552,efceadb3-5e36-48cb-9150-7483ea6306b2,2017/11/16 21:15:07.997,0.019502316000000002,0.018504297,0.038020834,0.022205127,0.9676505,0.033307716,0.49728009999999995,0.29236752,Muy Feliz,No se,Una experiencia que alguien te compartió,Común,Por algun tiempo,Los compañeros,En 3,20,6,10. Colegio José Martí (IED),masculino,esta va jugando con mis amigos en horas de clase y la profesora me llama la atención y medise que no mas y no le hago caso y me firma en el observador,el dia que me firmaron en el observador,Relación con los compañeros,"Papá,mamá,Hermanos,otros familiares",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
553,f090c6ef-c8ee-4395-a393-28548efc87ae,2017/11/17 00:48:49.290,0.27505788,0.20354702,0.74542826,0.22205126,0.24172454,0.14063247,0.7639468,0.122128226,Indiferente,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Nadie,En 3,15,9,10. Colegio José Martí (IED),masculino,"Un dia en un partido de futbol en el colegio tuvimos una pelea,por causa de un rose entre un jugador de mi equipo y  otro contrincante, nos llevaron a coordinacion.",Pelea entre rivales,"Relación con los compañeros,Ninguna de las anteriores","Papá,mamá,Hermanos",Bachiller,Pasa frecuentemente,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
554,f1d81ef6-cc71-4c6d-a2c4-35ea26d0325b,2017/11/16 12:56:48.044,0.6935764,0.23685469,0.74172455,0.22205126,0.24172454,0.1702393,0.27505788,0.15173505,Muy Feliz,Hace dos años,Experiencia personal,Común,Por siempre,Nadie,En 2,15,9,10. Colegio José Martí (IED),femenino,Un día estábamos jugando en la loma con mis compañeros y un compañero nos estaba correntiando  y una compañera se cayo  y fue algo muy gracioso y todos no podíamos parar de reír,Niña se cae de la loma,Relación con los compañeros,otros,Bachiller,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
555,f2385b45-c96a-4d35-b4b5-40dece693f7e,2017/11/17 21:36:37.582,0.77135414,0.096222214,0.23431712,0.11472651,0.81579864,0.11102563,0.786169,0.11472651,Muy Feliz,Hace un año,Experiencia personal,Pasa todo el tiempo,Se me va a olvidar,Nadie,En 2,13,6,10. Colegio José Martí (IED),femenino,yo siempre llego tarde al salón,llego tarde,Educación / aprendizaje,mamá,Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
556,f2690fed-32e8-4e62-bd7f-529ee2d2370c,2017/11/16 22:07:08.102,0.45695865,0.5856603,0.31950232,0.18226708,0.72461665,0.20447221,0.72089916,0.060138866,Indiferente,Hace un año,Experiencia personal,Muy rara y única,Se me va a olvidar,Los compañeros,Sólo en este,16,9,10. Colegio José Martí (IED),masculino,mi historia negativa porque una tarde en el colegio estabamos asiendo clase de educacion fisica y ns dieron la noticia que no teniamos clase de informatica la primera ves nos dio alegria pero las clases pasaban ypasaban y duramos un mes imedio sin clase y la final a todos nos toco recuperar,EL MES SIN CLASE,Educación / aprendizaje,"mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
557,f56dd0d9-0288-4a3c-9166-9dcca1cccb89,2017/11/17 00:23:52.590,0.7639468,0.096222214,0.5083912,0.3996923,0.5046875,0.68095726,0.49728009999999995,0.5551282,Muy Feliz,Hace seis meses,Una experiencia que alguien te compartió,Común,Se me va a olvidar,Nadie,En 2,12,6,10. Colegio José Martí (IED),masculino,no pues me gusta mucho estudiar  por que  me ase mejor persona y un día un profe me iso firmar el observador y me regaño mi papa por que a el no le gusta  que yo firme el observador este año,el regaño,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Novedoso,Control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
558,f6de51c2-93ad-440d-aa78-cf59e451d0aa,2017/11/16 21:45:08.878,0.5046875,0.10732481,0.5009838,0.74017096,0.54172456,0.0999231,0.6417245,0.19244443,Triste,Hace dos años,Experiencia personal,Muy rara y única,Por siempre,Los profesores y las directivas,En 3,16,9,10. Colegio José Martí (IED),masculino,hace mucho tiempo yo era muy mal estudiante y un día espesamos a jugar a pegarnos entonces entonces es ese tiempo Yo Tenia Un Amigo Llamado Dylan Y El Tenia Una Navaja Entonces a mi e gusto y compre unaempezamos a traerlas al colegio y como todavía jugábamos a pegarnos empezamos a sacar las navajas y un niño se asusto y dijo que lo estábamos amenazando y le dijo a la coordinadora y a nosotros nos suspendieron 3 días,los niños y sus navajas :v,La seguridad en el colegio,"Papá,mamá,Hermanos",Bachiller,Pasa frecuentemente,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
559,f7a58c3c-8d98-4c75-9aa2-32e6c9d05767,2017/12/18 00:15:39.164,0.9343171,0.05921367,0.37135416,0.53292304,0.8972801,0.051811963,0.18616898,0.07031626,Indiferente,Hace dos años,Experiencia personal,Común,Por siempre,Nadie,En 3,15,8,10. Colegio José Martí (IED),femenino,"hace dos años estaba en un equipo de intercolegiados  era  campeonato de fut sala estaba muy emocionada teníamos que jugar tres partidos  para poder pasar  ala semifinal. jugamos el primer partido y ganamos y a si con los otros dos cuando nos toco jugar la final estaba  muy asustada si llegaba a cometer algún error, mis compañeras me decían que si perdíamos daba igual porque era  un juego, empesamos a jugar y al segundo tiempo las del oro equipo anotaron un gol, luego faltando 3 minutas para que acabara el partido una de mis compañeras anoto un gol todas nos pusimos muy contentas,se acabo el partido y nos fuimos a penales, y hay ganamos las niñas del otro equipo estaban discutiendo porque habían perdido, yo me hacer que y les dije: no discutan que nadie tuvo la culpa es un juego y todos las veces no se gana, hay que aprender a ganar y a perder... fin",NO SE SIEMPRE SE GANA ..HAY QUE APRENDER A GANAR Y A PERDER...,Innovación / creatividad,"Papá,mamá,Hermanos",Bachiller,Novedoso,Control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
560,f827442b-b02b-48be-a74d-bfd40acebeef,2017/11/17 00:01:05.822,0.55653936,0.19244443,0.35653934,0.20354702,0.5824653,0.28126493,0.41209492,0.24425639,Feliz,El mes pasado,Una experiencia que alguien te compartió,Pasa una vez cada tanto,Por mucho tiempo,Todo el mundo,En 3,14,8,10. Colegio José Martí (IED),femenino,"El día viernes a las 3:40 ocurrió algo que nos cambio la vida: Estábamos en el campeonato de fútbol de el colegio estábamos compitiendo con las de sexto grado .....comenzamos el primer tiempo y fue muy bueno estábamos que metíamos goles: el segundo tiempo entre yo y casi nos meten tres goles pero nuestra compañera nos salvo y no lo hicieron ningún gol .... luego quedamos en empate y nos toco jugar otros 5 minutos y tampoco asíamos goles siempre quedábamos en empate luego nos dieron otros 5 minutos y pasaba lo mismo y liego nos fuimos a penales .. me toco a mi pegarle de primeras , y no lo metí, luego les toco a las de el otro curso y tampoco lo metieron y luego le dio otra de mi salón y si lo metió y bueno seguimos así  y metimos tres goles y las de el otro grado metieron 2 goles y hay ganamos nosotras y saltamos de la alegría......",las futbolistas,Educación / aprendizaje,mamá,Primaria,Novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
561,f9183c51-cadf-48ba-8a0d-e4698a78ed39,2017/11/16 22:19:11.346,0.6898727,0.14433335,0.16765046,0.11472651,0.8195023,0.10362393,0.8083912,0.122128226,Triste,No se,Una experiencia que alguien te compartió,Común,Por algun tiempo,Todo el mundo,En 3,17,10,10. Colegio José Martí (IED),femenino,pues mi colegio es muy es muy bocana sabiendo las dificultades la institución sigue adelante:hay un niño q es muy fastidioso pero es pq el tiene un problema y ay muchos niños q no entienden eso. a el lo molestan mucho y le pegan pq el es muy fastidioso solo pocos estudiantes lo entienden y le tienen paciencia pero ellos también se cansan y terminan molestando la verdad esta cituacion en el colegio no es agradable ....,maltrato,Bullying / matoneo,otros,Primaria,Pasa frecuentemente,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro
562,f9b2e9ee-992b-4145-8fcd-de2503122a90,2017/11/17 01:57:01.403,0.06765046,0.0037008803,0.24913195,0.08882051,0.12320602,0.08511968,0.2046875,0.029606836,Muy Feliz,El mes pasado,Una experiencia que alguien te compartió,Muy rara y única,Por siempre,Todo el mundo,Sólo en este,13,6,10. Colegio José Martí (IED),femenino,un dia  yo estaba   en una clase que era de deportes y hicimos dos grupos de futbol y entonces nos hicieron un gol y entonces llegaron un grupo de  niños de la mañana y yo los conosco y entonses los dejamos jugar y ellos  segian porque y ya nos habian metido el goly y entonces a llos nada que le metian el gol y entonces le dijimos al profesor y jugamos todos y un niño me pidio el cuadre y yo le dije que no  y despues nos llebaroa a el solon de otro profesory hay fue que yo escribi esta historia,un dia loko,Ninguna de las anteriores,"Papá,mamá,Hermanos",Bachiller,Novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
563,fb09a8f2-c684-4db5-b158-6d0095c39472,2017/11/17 02:36:00.548,,,0.323206,0.28126493,0.24542823,0.1813419,0.33061343,0.23685469,Feliz,No se,Una historia que escuchaste por ahí,Pasa una vez cada tanto,Se me va a olvidar,Los profesores y las directivas,En 3,15,7,10. Colegio José Martí (IED),femenino,me a inpacto fue una pelea  que paso la semana pasada de una pelea de unas niñas que peliaron una le pego a la otra sin que la otra hiciera nada  la cojio del pelo sin haser nada  le pego a la secretaria del colegio por haberlas separado  y las cancionaron..                                                                                                                                         fin,laniña que agrede a su compañera y su dosente,Relación con los compañeros,"Papá,mamá,Hermanos",Postgrado (especialización maestría),Completamente novedoso,Poco control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
